Arabizi,Arabic
ns,نص
wachn,واشن
walach,والعش
esbah,الصبح
sitta,الستة
tebi,تيبي
nwjd,نوجد
sh,شح
tnoudi,تنودي
alkhamis,الخميس
nodouni,نودوني
tsbhy,تصبحي
shali,شالي
eddaw,الضو
d-daw,الضو
samb,سامب
tfilmi,تفيلمي
portablik,بورطابلك
habaltih,هبلتيه
ngaed,نقعد
blach,بلاش
taklikch,تكليكش
tklikich,تكليكيش
tfsdlk,تفسدلك
l'aswari,الأسوري
l'ajwazeb,الأجوازب
keyboard,كيبورد
l'keyboard,الكيبورด
asdha,قصدها
klavi,كلافي
absh,حبش
instalasyon,انستالاسيون
gila,مشات
mchat,مشات
roura,قرورة
troo,تروحو
llchafib,للشافيب
jibona,جيبونا
lziton,الزيتون
nrdo,نرقدوه
wnakdo,ونقعدو
echoufaj,الشوفاج
wnjibouh,ونجيبوه
wnaklouh,وناكلوه
bkhobz,بخبز
matlou,مطلوع
ruh,روح
ml,عمل
baa,باع
ltomobil,التوموبيل
lamal,العمل
fhemtech,فهمتش
et-tfela,الطفلة
teberred,تبرد
fouk,فوق
el-edem,العظم
labssin,لابسين
wayejhom,حوايجهم
yesso,يحسو
bta,بحتى
telbes,تلبس
tezid,تزيد
wlo,ولو
amshi,أمشي
ntelem,نتعلم
ndem,نخدم
byedi,بيدي
lwach,لعواش
oun,أون
sratli,صراتلي
l'adrouat,لأدروات
jani,جاني
l'kontrol,الكونترول
ljay,الجاي
dayr,داير
essot,الصوت
chwiyya,شوية
video,فيديو
ytilicharji,يتيليشارجي
oumbad,أومبعد
ksartli,كسرتلي
lsot,الصوت
mskin,مسكين
khok,خوك
yisma,يسمع
nkteb,نكتب
lbruv,للبروف
lkhet,الخط
bya,بيا
rapor,رابور
youlhom,يقولهم
mstil,مستحيل
tkoun,تكون
teqlaqet,تقلقت
qaad,قعاد
damak,قدامك
zahr,زهر
jytini,جيتيني
idik,إيديك
sinon,سينون
ritlk,
ftrtish,فطرتيش
babak,باباك
naklosh,ناكلوش
nesnake,نسناك
naklo,ناكلو
dach,قداش
fterouch,فطروش
lwahda,الواحدة
khalt,خلط
klat,كلات
frachita,فرشيطة
lchi,الشي
lmsjd,المسجد
ltlhom,قلتلهم
saib,صعيب
khaled,خالد
shahinaz,شاهيناز
jibnalk,جبنالك
thbiiha,تحبيها
jbnelk,جبنالك
teouli,تقولي
samab,صامب
nesani,نساني
jabatni,جابتني
kastrwidniswn,كاسترويدنيسون
dim,قديم
jdi,جدي
mytb,ميتب
lbalhom,العبالهم
khoula,خولة
taawdo,تعاودو
tdiwha,تديوها
twliw,توليو
saml,سأعمل
shhada,شهادة
tbibya,طبية
saderiya,صدرية
talajha,تعالجها
d-dosi,الدوسي
km,كم
lili,ليلي
khayfin,خايفين
awal,أول
muharram,محرم
l'ahad,الأحد
marrama,محرمة
assabt,السبت
rmiou,رميو
yrwtrdyuh,يروتارديوه
khalid,خالد
nasser,التوموبيل
b'ataylo,يجي
tomobil,يجي
nmedhalo,نمضالو
wadi,وحدي
balamana,بالأمانة
toulouli,تقولولي
mehdi,مهدي
rahetlo,راحتلو
kaya,حكاية
khtbo,خطبو
elmard,المرض
lbsw,لبسوا
lkhym,الخياطم
dyrkt,ديركت
lbsou,لبسوا
khwatim,خواتم
hasab,حاسب
khetba,الخطبة
brwnat,برونات
zadt,عزادت
dna,قدنا
tbane,تبان
chatra,شاطرة
kmlnach,كملناش
morad,مراد
alna,قالنا
sami,سامي
mada,مادا
bikom,بيكم
aktbouli,اكتبولي
jayu,جايو
t-triq,الطريق
mabrouk,مبروك
lkouba,العقوبة
khadija,خديجة
ndirlek,نديرلك
bitysh,حبيتيش
qato,قاطو
sak,ساك
ljouri,جوري
bard,برد
brdt,بردت
borton,بورتون
skantha,سكنتها
mqabil,مقابيل
echweib,الشويب
nblos,نبلوس
karima,كريمة
nstahl,نستاهل
l'licornes,اليكورني
ltlhash,قلتلهاش
lossam,لحسام
ljsm,مع
khalh,و
rask,راسك
tkhayel,تخيل
lehik,لهيك
mtla,متلا
bouteflika,بوتفليقة
ybouh,يحبوه
mchrou,مشروع
wchray,وشراي
tfahmi,تفهمي
echampoo,الشامبو
alli,قاللي
anoun,قانون
eddestouri,الدستوري
ghltt,غلطت
qltlha,قلتلها
hdhrb,حذرب
ostaz,استاذ
tnsach,تنساش
dir,دير
bath,بحث
khetra,قلتلها
qanoun,عام
khas,دارتلي
gour,
lwayej,الحوايج
hadoma,هادوما
barseko,بارسكو
yssahl,يسهل
wein,وين
tjawzi,تجوزي
nzl,نزل
malyb,ماليب
edrayeb,الدرايب
dawla,الدولة
taweqsh,تعوقش
konfokasyon,كونفوكاسيون
ltfawa,الطفاوة
yjwz,يجوز
lsmena,السمانة
ljaya,الجاية
tajibiha,تجيبيها
wdek,وحدك
goul,قول
jibiha,جيبيها
esmaneb,السمانب
lomar,لعمر
yssilha,يسقسيلها
sibo,صيبون
smana,سمانة
jaya,جاية
jdeb,جدب
weekend,ويكاند
surmo,سورمو
yytlou,يعيطلو
bar,بار
tilifoun,تليفون
dait,عديت
lnmirw,النميرو
yskn,يسكن
daghusb,داغوسب
hblti,هبلتي
ettlatet,التلاتة
yjwzo,يجوزو
daw,داو
douzonflob,دوزونفلوب
dossier,الدوسي
. nta,أنت
. w,و
. asabk,أصحابك
. swar,صور
. f,في
. mlak,ملاك
. eddawla,الدولة
. ta,تع
. etaraf,الطرف
et-tarf,الطرف
wjouzo,ويجوزو
youmin,يومين
kthr,كثر
kholb,خولب
jmaat,جماعات
mahalya,المحلية
wlayeb,ولايب
kemouch,حكموش
dipoziti,ديبوزيتي
ldosi,الدوسي
chftich,شفتيش
aleb,قيلب
jwaye,جوايح
lwaniz,لوانز
atef,قالي
jame,سيدي
mnznsh,منزنش
lwmam,لومام
alo,قالو
ltrf,الترف
smathach,سمعتهاش
smethach,سمعتهاش
amlek,عملك
eddoulab,الدولاب
eddouman,الدومان
eddarayeb,الضرايب
khwalb,خوالب
gadi,قاعدي
jabatch,جابتش
hbab,حبال
mel,ملح
nrfhom,نعرفهم
gadin,قاعدين
yhadro,يهدرو
nmse,نمسح
ysa,يسحق
lmmwar,المموار
ltam,التام
yder,يقدر
yla,يلقى
mimoire,ميموار
ltaam,الطعام
yso,يسقو
kjez,كجزء
nader,نادر
echah,الشح
ajbni,يعجبني
mrbi,مربي
ydiroonji,يديرونجي
khatih,خاطيه
elal,العقل
naref,نعرف
ntmeskher,نتمسخر
kho,خو
bint,بنت
esserafiyoun,الصرافيون
llycee,الليسي
galbalek,قالبالك
twfir,توفير
llnas,للناس
bilal,بلال
dkhel,دخل
sontr,سونطر
yeqra,يقرا
ettfela,الطفلة
wassi,قوسي
sbia,صبيحة
zab,زابح
hkitlk,حكيتلك
jabatli,جابتلي
kado,كادو
hdek,هديك
khtera,خطرة
rbahtech,ربحتش
magister,ماجيستر
lkhetra,الخطرة
rbatech,ربحتش
lconcours,الكونكور
lmajister,الماجيستر
ested,استاد
lmdrsa,المدرسة
llya,العليا
lloum,للعلوم
lsyasya,السياسية
tsmch,تسمعش
jrbi,جربي
jawzet,جوزت
likri,ليكري
aytli,أيطلي
stad,استاد
lyikri,اليكري
yssyuni,يسقسيوني
bfrnsi,بالفرنسي
nulhum,نقولهم
jwansi,جونسي
kun,يسقسيوني
blnjlezi,نقولهم
yi,دونت
dont,ناو
twa,توا
bdk,بالضحك
swrto,صورتو
l'aksyon,الأكسيون
lwkal,الوكال
laboust,لابوست
skoun,سكون
tdrysh,تقدريش
klito,كليتو
taak,تعاك
lazemch,لازمش
anani,أناني
lsbah,الصباح
klawsh,كلاوش
klina,كلينا
mdiha,مديها
kentch,كنتش
hat'ha,حاطها
dhroufha,ظروفها
sadouhash,ساعدوهاش
awnt,عاونت
khawla,خولة
tmarki,تماركي
tbt,تعبت
dartlha,دارتلها
mskina,مسكينة
lmadrasa,المدرسة
ssyassiya,السياسية
ljy,لجي
lji,الجي
aknoun,عكنون
l'internet,الانترنت
yqblou,يقبلو
b'rk,برك
ysehlha,يسهلها
fat,فات
yeblo,يعبألو
yjietlo,يجيتلو
rezo,رزقو
qritsh,قريتش
asamb,أسامب
andach,عنداش
licence,ليسانس
loum,علوم
siyassiya,سياسية
systeme,سيستام
classique,كلاسيك
fihaach,فيهاش
piston,بيستون
nasyounal,ناسيونال
doktora,مبعد
khetwab,خطوب
l'afontaj,الأفونطاج
tahom,تاعهم
ymarki,يماركي
ykemel,يكمل
mdmwnh,مضمونه
kwi,كوى
teklasit,تكلاسيت
lekzaman,ليكزامان
faransi,فرنسي
mntaha,منتها
klasawha,كلاصاوها
snndhhab,سنذهب
nqra',نقرأ
ntmaskher,نتمسخر
korjawsh,كورجاوش
balakobi,بالاكوبي
talab,طلب
ykfini,يكفيني
nmarki,نماركي
talyani,طالياني
frnsi,فرنسي
ykfyw,يكفيو
tast,تاست
lghachi,الغاشي
ykhrat,يخرط
lashi,قاع
yekhret,
koll,قاع
tjihom,تجيهم
bourse,بورصة
nesnach,نسناش
fehom,فيهم
labours,لابورص
lmaster,الماستار
aditi,عديتي
borsa,بورصة
entha,إنذا
arn,قرن
twali,توحالي
nawli,نحاولي
zanitch,ظنيتش
riklami,ريكلمي
alolo,قالولو
mlayin,ملاين
nsizeu,نسيزو
lmar,الحمار
bkhmsmia,بخمسمية
wzad,وزاد
mlyon,مليون
wkhmsmia,وخمسمية
wra,وراح
ythm,يتهم
lfwaij,الفوايج
btanb,بطنب
gelgani,قلقني
rapportawlek,روبورتاولك
les,لاسوتنونس
adini,قاضيني
lftour,الفطور
rristoran,الريستوران
knti,كنتي
balk,بالك
yshrilk,يشريلك
ms,حمص
yrdk,يعرضك
ristoran,ريستوران
nawy,ناوي
yotk,يحطك
larqoubi,القرقوبي
lrestaurant,الريستوران
ismab,اسمب
tethala,تتحلا
lskrib,السكريب
skrib,
aan,حقا
fevri,فيفري
lnaya,لعناية
normale,نورمال
khft,خفت
laswat,الأصوات
nwns,نونس
maah,معاه
ysawteni,يسوطني
lms,الحمص
yjibholk,يجيبهولك
gzdira,قزديرة
bili,بيلي
drtlo,درتلو
lqto,القطو
shrit,شريت
lchkoula,الشكولا
echkoula,الشكولا
tkhbiha,تخبيها
helwa,حلوة
drnaha,درناها
nakloha,ناكلوها
tmanini,طمأنين
tqdry,تقدري
nakolhom,ناكلهم
biwhom,خبيوهم
ndmou,نخدمو
ysawtouni,يسوطني
nmadouhom,نمدوهم
liljiran,للجيران
ruhtish,مع
sam,هي
taytlo,حسام
fo,فوق
lalb,القلب
tfakart,تفكرت
lbokaa,البكاء
kna,كنا
mbawrin,مبوقرين
sdatch,صدقتش
mabs,محبس
boss,بوس
kart,كارت
ster,سطر
mzyan,مزيان
retlha,رحتلها
rkbet,ركبت
et-talib,الطليب
bel-kart,بالكارت
mel-sbah,مالصباح
ykdbo,يكدبو
yrkbo,يركبو
lh,له
talhi,طلحي
adrak,قدرك
yswa,يسوى
yrsk,يرحصك
ttlsh,تطلعش
adr,قدر
tltaash,تلتاش
nlef,نلف
fnjan,فنجان
qahwa,قهوة
tshrihloosh,تشريهلوش
wmblys,ومبليس
swrons,سورونس
abtet,حبطت
galat,قالت
sahabati,صحاباتي
yhebouch,يحبوش
youloulo,يقولولو
yhebch,يحبش
yhebselhom,يحبسلهم
slahom,صلاهم
ybouhsh,يحبوهش
tawen,تعاون
yhedrou,يهدرو
wahdi,وحدي
nkrho,نكرهو
echoufour,الشوفور
abstou,حبستو
mbali,امبالي
elaala,الالا
feqt,فقت
yro,يروح
samp,سامب
darli,دارلي
hakawli,حكاولي
ntla,نطلع
thkili,تحكيلي
sra,صرا
tbhdil,التبهديل
wlad,ولاد
ykhzro,يخزرو
galolo,قالولو
mut,مت
bilachma,بالحشمة
jaytni,جايتني
tfasdeli,تفسديلي
qsam,قسم
ysouq,يسوق
absi,حبسي
hdart,حضرت
ywslhom,يوصلهم
bouni,بوني
lklab,الكلاب
ydawro,يدورو
zadjoun,زاجون
jawsh,جاوش
lezzo,لعزو
ykhaah,يخاه
lahawi,قهاوي
nchrebou,نشربو
ahwa,قهوة
ezou,عزو
nakem,نحكم
belsa,بالعصا
anfi,الأنفي
louch,حلوش
nwslou,نوصلو
ljoun,العجون
zitoun,زيتون
mdina,مدينة
ezzo,عزو
nwssel,نوصل
seba,سبعة
nela,نلقى
mkoom,محكوم
lkrateb,كراطب
srat,صرات
gasin,قاعسين
ajr,حجر
eddis,الديس
dia,دقيقة
wefet,وقفت
block,بلوك
neraw,نقراو
lbard,البارد
echab,الشاب
edhlima,الظلمة
eljal,العجال
esab,الصحاب
issam,عصام
mwaraha,موراها
sebtek,حسبتك
ywasslna,يوصلنا
saroukh,صاروخ
yotna,يحطنا
wst,وسط
l-totowat,الطوطوات
ai,حقى
wassatini,وصتيني
ydab,يدب
tslm,تسلم
nsal,نسقسي
alab,العب
liy,علي
thdr,تهدر
taqra,تقرى
okht,أخت
noura,نورة
lboss,البوس
lkhatrb,الخطرب
ljayb,الجايب
jibha,جيبها
tbhdila,تبهديلة
tjibha,تجيبها
jiibouha,جيبوها
lbnat,البنات
nayt,نايط
lzhib,لزهيب
bntk,بنتك
lfami,العفامي
torsh,طورش
jabt-hali,جابتهالي
taria,الطريقة
shbab,شباب
lrwtrti,الروترتي
divronkofon,ديفرونكوفون
kano,كانو
ykiw,يحكيو
sitan,سيتان
firjinian,فيرجينيان
mnha,منها
haduk,هادوك
alu,قالو
rjaini,ورجعيني
se,صح
slou,صلو
kanou,كانو
nrouij,النرويج
narfo,نعرفو
l'abalishe,الأباليش
merb,قالو
galou,لقريب
le,واش
grib,بيكم
wlitou,المرب
minib,مينب
bwastib,بواصطيب
shra,شرها
khefif,خفيف
ratb,رطب
narfha,نعرفها
shnouaz,شنواز
khwatat,خواتات
khohom,خوهم
sharhom,شعرهم
l'afason,الأفاسون
lamod,العمود
qtao,قطعوا
charhom,شعرهم
l'afasson,الأفاسون
ldam,القدام
ytwl,يطول
diradi,ديقرادي
amina,أمينة
shari,شعري
soroto,صورتو
ytla,يطلع
wdo,وحدو
twli,تولي
tshbh,تشبه
lrwnaldinyw,لرونالدينيو
cristiano,كريستيانو
ronaldo,رونالدو
ykhrj,يخرج
l'album,الألبوم
l'awal,الأول
yghanni,يغني
kon,كون
brazile,برازيل
bortogal,برتغال
al-bortoali,البرتقالي
bubliciti,بوبليسيتي
andesh,أندش
wldrz,ولدرز
rouah,رواح
nsqesik,نسقسيك
sbi,أحسبي
wdk,وحدك
noulk,نقولك
l'adhan,الأذان
lcha,العشاء
qsmyh,قسميه
thlatha,ثلاثة
tkhrjlk,تخرجلك
toulich,تقوليش
asbi,أحسبي
tkhrejlek,تخرجلك
chabine,شابين
amro,عمرو
jokroa,جوكروا
yjooz,يجوز
lbyout,البيوت
mout,موت
dkni,ضحكني
khtra,خطرة
gali,قالي
etatni,اتأتني
istida,استدعاء
wonkli,ونقلي
mdam,مدام
fzt,حفظت
nlt,نقلت
bwjt,بوجيت
dit,ديت
tmnit,تمنيت
khatra,خطرة
atatni,اتاتني
wongli,ونقلي
madam,مدام
bawjt,بوجيت
swer,صور
ekhto,أختو
mhaboul,مهبول
kharaj,خرج
yzir,يزير
lanout,الأنوت
zyani,زياني
naji,ناجي
l'ostad,الأستاذ
mbarkib,مباركيب
estaad,استاد
nsitni,نسوتني
osbor,اصبر
shwiyya,شوية
nsewetni,نسوتني
esber,اصبر
mbas,محبس
ytini,يعطيني
dat,دات
atlo,قتلو
talach,تقلقش
tsawetni,تسوطني
gal-li,قاللي
ndirhalak,نديرهالك
lokanz,لوكانز
losaz,لوساز
abri,أبري
liakons,ليقاكونس
tlni,تلني
msafar,مسافر
galish,قاليش
yrid,يريد
ybinlk,يبينلك
blli,بلي
tta,حتى
mtfahm,متفاهم
tm,تم
bafi,بصافي
binathom,بيناتهم
eni,أني
nsani,نساني
mabitch,ماحبيتش
nktar,نكتر
maalish,ماقاليش
nitlo,نيتلو
itlo,ايتلو
whdk,وحدك
bramo,برامو
zaf,زاف
kalma,كلمة
tmnna,تمنى
l-ostad,الاستاد
ldia,الدقيقة
l-oula,الأولى
jbni,عجبنيش
dayman,دايما
rttlosh,رتحتلوش
yekraho,يكرهوه
shkayen,شكاين
janti,جانتي
kaa,قاع
yekrhoha,يكرهوها
lyzitodyo,ليزيتوديو
ybwhsh,يحبوهش
khiro,خيرو
lwkandor,الوكاندور
ykhyar,يخير
lyoumoumber,اليمومبر
ljoury,الجوري
wasila,وسيلة
kheyrto,خيرتو
tfato,تفتو
yawnni,يعاونني
ttl,تتقلق
atni,حطني
tmtem,تمتم
l'rabot,الرابوط
lmama,لماما
lbagraj,البقراج
lbkraj,البقراج
takel,تاكل
gawi,قاوي
mtmkn,متمكن
wakhtsasou,واختصاصو
wta,وحتى
yntqdni,ينتقدني
bwayj,بحوايج
nstfad,نستفاد
akhtsasou,اختصاصو
yntqdli,ينتقدلي
lghilaf,الغلاف
wtrqim,وترقيم
lsfat,الصفحات
et-taas,التاس
hahou,هاهو
lytod,ليتود
dalkt,الدلكت
ldialect,الديالكت
dar-na,دارنا
edm,خدم
darhom,دارهم
wyn,وين
fe,في
blaca,بلاصة
waw,واو
zfana,زعفانة
l'portable,البورتابل
antha,أنت
arashtiha,قرقشتيها
lbkom,قلبكم
abet,حبت
tediha,تديه
inik,عينيك
tbki,تبكي
chebat,شبعت
laabite,الا حبيت
tatini,تعطيني
ldrahem,الدراهم
nokia,النوكيا
ruha,روحها
ttini,تعطيني
lmr,الحمر
ndibani,نديباني
mksr,مكسر
ech-chah,الشح
mkasar,مكسر
khrdb,خردب
yskt,يسكت
zwj,زوج
dqayq,دقايق
ytfy,يطفى
dqay,دقائق
ytfa,يطفى
khfaf,خفاف
echetrat,الشاطرات
waleb,خولب
wratli,وراتلي
wreb,حوريب
l'afsoon,الأفسون
tsarebi,تصربي
lqahwa,القهوة
yawdo,يعودو
yjiwok,يجيوك
diriha,ديريها
dekor,ديكور
toti,تحطي
srafiyat,صرفيات
kas,كاس
fenjan,فنجان
damo,قدامه
farin,فارغين
chafi,شافي
msabqa,مسابقة
tawdheef,التوظيف
wan,عوان
idariyin,إداريين
awn,عون
idari,أداري
metsaref,متصرف
lbetata,البطاطا
sker,السكر
ada'ha,أضاها
dayrin,دايرين
lftor,الفطور
dirina,ديرينا
mloukhia,ملوخية
chefetini,شفتيني
ndoumandilha,ندومنديلها
lemmi,لميمي
hwayej,حوايج
wrine,وعرين
ndirha,نديرها
mech,مش
hatb,بورتابل
fouou,
hat,حاط
portabl,بورتابل
foo,فوقه
hakat,حكات
zerdazi,زردازي
khoi,خوي
at'ha,حطها
saka,ساكا
lebalek,العبالك
yayetlna,يعيطلنا
yeayetlna,يعيطلنا
yezndijan,يزنديجان
lach,العش
yassar,يقصر
slah,سلاح
ymot,يموت
ltwaysh,التوايش
lonkdor,لونكدور
youlha,يقولها
brkay,بركاي
lnbd,النبض
bba,بصباص
msous,مسوس
ndnsh,نظنش
l-kokakola,الكوكاكولا
wsfa,وصفة
siriya,سرية
klassiko,كلاسيكو
llsamp,للسامب
akib,أكيب
alklassiko,الكلاسيكو
lreal,الريال
lbarsa,البارصا
imagine,أيماجيني
galtelhom,قلتلهم
rbah,ربح
clasico,كلاسيكو
ytqdo,يتقعدو
maandouch,ماعندوش
talidi,تقليدي
tmni,تمني
sebtha,حسبتها
akeed,أكيد
rbaet,ربحت
barsa,بارصا
trouan,تروحان
etyali,اتيحالي
jabt'ha,جابتها
qrayha,اقرايها
notha,نحطها
smto,سمعتو
dakhel,داخل
laljam,للجامع
tsarref,تصرف
tera,تقرا
salon,الصالون
mentouha,منتوها
kherj,خرج
swr,صور
brtwn,برتون
zfa,زعفة
yreqed,يرقد
sara,سارة
teqra,تقرى
rahsh,راحش
reqed,رقد
beit,البيت
mahabsh,ماحبش
nhkm,نحكم
mma,معما
ndirlha,نديرلها
chir,شير
tsqsi,تسقسي
nkre'hom,نكرهم
cher,شير
daayi,دقائق
awlin,الأولين
laba,لعبة
tabha,تعبها
teloum,تلوم
n'koubi,نكوبي
wjeha,وجهها
toud,تعود
trahna,ترحنا
krht,كرهت
mna,منا
dzayer,دزاير
khelwha,ترانكيل
twashtoha,توحشتوها
tewhashtha,توحشتها
jedoub,جدوب
naayetlha,نعيطلها
l'niya,الڨنية
houaha,هواها
maaya,معايا
nhhar,نهار
ybi,يبيع
nnounoursat,النونورسات
tman,تمان
nbi,نبيع
fhemtch,فهمتش
hawah,هواها
shta,اشتاق
lruyaha,لرؤياها
fommek,فمك
chara,شرى
ennhar,النهار
zama,زعمة
jabouh,جابوه
lmasabih,المصابيح
tbni,طبعني
tnihash,تنيهاش
ldari,العداري
lmtasref,المتصرف
hajib,حاجب
habtb,حابطب
yabloh,يقبلوه
ladri,العادري
motasaref,المتصرف
gader,قادر
dayra,دايرة
oslomon,الأسلمون
en-nas,الناس
yetiwk,يعطوك
amala,أمالا
essayed,السيد
l'makama,المحكمة
blaak,بلاك
ayt,عيط
yto,يتو
lnmro,النميرو
asna,اسنا
ntakd,نتأكد
andouch,عندوش
lizabil,ليزابيل
elablek,الأبلك
chrabtech,شربتش
ellib,الحليب
sset,حسيت
safia,صافية
eddukhan,الدخان
ajeb,حاجب
khasetni,خاصتني
saat,ساعات
nheb,نحب
nakol,ناكل
adt,عدت
waltwan,والتوان
ettwan,التوان
echips,الشيبس
mder,مضر
sea,صحة
llawi,الحلاوي
saybon,سايبون
nkrhm,نكرهم
mosalsal,مسلسل
nghasalhom,نغسلهم
incha,إن شاء
nmsa,نمسح
ltablet,التابلات
assab,أسامب
eltamanya,التمانية
ygoul,يقول
nerqed,نرقد
wygoul,ويقول
tiri,طيري
netir,نطير
ndarbsh,نضربش
trouhi,تروحي
lyon,ليون
bzouj,بزوج
balse,بالصح
abtda,أبتدا
